actual
50.993428306022466
49.89697482222968
51.64233291845624
53.566365974089685
50.225196970631316
50.39822339
54.19766178357132
52.74653894839524
50.44479785337233
52.64053706093803
50.799794686326834
50.96587608444261
52.55140789798265
48.410462859904136
48.95607007722521
51.449505837885404
50.71583714289138
53.53660666522951
51.25782162976704
50.414116611513336
56.333923794058215
53.11397574407832
53.862438824583954
51.03864453932423
52.95899115533813
54.428027780885365
52.061385209015874
55.27067575546532
53.47258149357446
54.24367692896858
53.77543816755194
58.83373156096357
55.25099724
53.30983533692326
57.216018298348324
53.27327546844858
56.275044993040666
52.07861155335493
53.48045139787495
56.66761461368117
57.88605068944054
56.88519656
56.442583864221646
56.201132906739915
53.973757664104554
55.61653868934349
56.25830237952831
59.41506839704079
58.107160233434314
54.010763853911314
58.29971917426015
56.993846721705374
56.52034738680817
59.20541188497554
60.14958252947839
60.05329329405943
56.613042815345985
57.771363703736476
59.148162973946434
60.53008308732822
57.71148288788937
58.38680723780395
56.63117861027969
56.534563221135315
60.63253634226059
61.79782984955449
59.01652884
61.240126499555195
60.02613561219312
58.07969787452693
60.15705391020498
62.571893986323495
59.48294193303782
62.73985247457955
54.42422792075327
61.35784257350085
59.93560310206598
59.20810396963813
60.03137542
55.91156476393698
59.48330996813695
60.66992221
62.94161128054618
58.97648314446323
58.42030338154363
59.05510333793483
61.907802416054025
60.74993003
59.04538174922704
61.140952786842725
60.31512778972786
62.06185491267426
58.72108779605294
59.467535773952015
59.333347972873696
57.18227869869106
60.69033642098592
60.60604036769552
60.077041981301534
59.57758281154042
57.19302071959245
59.156547018491146
59.28356251414354
58.33267826842262
59.57999983641632
60.67311929635805
63.596955112113754
60.13043645377092
60.25022415679794
59.53723320326528
55.79675830103048
59.52663847752631
59.64269854037061
64.38851805589832
59.01434967593033
59.93646519183651
59.19552687112071
56.85647592061052
61.405682371995574
60.547452990298616
60.54656949546529
57.06404170216127
61.60413319004254
55.908012722598635
59.79606777
62.91139892251866
56.45507207670374
57.206757657993336
58.439444659138154
57.13158965836089
54.93325388
58.06541841807699
55.695100618261435
58.656044917412366
55.756933283853975
60.58037585774927
55.79656392195016
56.599384301537135
58.74888779949952
54.53641642080636
57.327339333261406
59.35899976558722
53.400101211188385
56.852786273981856
56.86987186210273
57.77851651279015
53.603951101168576
53.29817931588839
56.84251548136296
56.25048332091398
56.01376563436588
56.06036964422098
53.86058786938297
55.536823506504795
55.50869892744559
53.34269286615514
58.35043549593145
55.412737734669804
51.92739094991529
55.466818203010405
52.04689439377678
55.411854459988064
55.995232092941315
51.876007856774756
55.28248020209349
54.01871744386818
54.67382433225511
56.65900801587564
52.20958255910498
51.02709122290621
50.58905700747568
50.56935490334736
51.87907887678358
52.54736038038832
52.24972973224235
53.18157429999513
51.38368974538373
54.09490140591129
50.48838674229707
56.28767658628922
51.92813236804107
48.79181449491822
48.19360004125782
51.12955979310634
49.54694482159752
51.25120331567312
50.59913699603711
49.336641765913264
47.61857931226654
46.11261958900036
48.07976229394289
50.51644945506464
49.06313105750538
45.97524014696423
48.645386378424135
48.90254889273095
46.197721575976544
48.107091420780336
